Country Name,Country Code,Series Name,Series Code,2021 [YR2021],2022 [YR2022],2023 [YR2023]
Japan,JPN,Legislation Indicator based on PARIS21 indicators on SDG 17.18.2,SPI.D5.1.DILG,1,1,1
Japan,JPN,NADA metadata,SPI.D2.4.NADA,1,1,1
Japan,JPN,National Accounts base year,SPI.D5.2.2.NABY,1,1,1
Japan,JPN,ODIN Open Data Openness score,SPI.D2.2.Openness.subscore,0.695,0.709,0.709
Japan,JPN,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,100,100,100
Japan,JPN,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,89.8333333333333,90.3,90.3
Japan,JPN,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,84.88125,82.09375,85.36875
Japan,JPN,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,83.825,84.05,84.05
Japan,JPN,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,95,95,95
Japan,JPN,Population & Housing census (Availability score over 20 years),SPI.D4.1.1.POPU,1,1,1
Japan,JPN,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,1,1,1
Japan,JPN,Safely Managed Drinking Water,SPI.D1.5.SAFE.MAN.WATER,1,1,1
Japan,JPN,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,1,1,1
Japan,JPN,SPI Overall Score,SPI.INDEX,90.7079166666667,90.28875,90.94375
Japan,JPN,System of national accounts in use,SPI.D5.2.1.SNAU,1,1,1
Jordan,JOR,Agriculture census (Availability score over 20 years),SPI.D4.1.2.AGRI,1,1,1
Jordan,JOR,Agriculture survey (Availability score over 10 years),SPI.D4.1.5.AGSVY,1,1,1
Jordan,JOR,Availability of Comparable Poverty headcount ratio at $2.15 a day (5 year moving average),SPI.D1.5.POV,0,0,0
Jordan,JOR,"Availability of Mortality rate, under-5 (per 1,000 live births) data meeting quality standards according to UN IGME  (5 year moving average)",SPI.D1.5.CHLD.MORT,1,1,1
Jordan,JOR,Business process,SPI.D5.2.10.GSBP,0,0,0
Jordan,JOR,Business/establishment census (Availability score over 20 years),SPI.D4.1.3.BIZZ,1,1,1
Jordan,JOR,Business/establishment survey (Availability score over 10 years),SPI.D4.1.8.BZSVY,0.67,0.67,0.67
Jordan,JOR,Central government accounting status,SPI.D5.2.7.CGOV,0.5,0.5,0.5
Jordan,JOR,Classification of household consumption,SPI.D5.2.5.HOUS,1,1,1
Jordan,JOR,Classification of national industry,SPI.D5.2.3.CNIN,1,1,1
Jordan,JOR,Classification of status of employment,SPI.D5.2.6.EMPL,1,1,1
Jordan,JOR,Compilation of government finance statistics,SPI.D5.2.8.FINA,0.5,0.5,0.5
Jordan,JOR,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1,1,1
Jordan,JOR,CPI base year,SPI.D5.2.4.CPIBY,0.5,0.5,0.5
Jordan,JOR,CRVS (WDI),SPI.D4.2.3.CRVS,0.5,0.5,0.5
Jordan,JOR,Dimension 1.5: Data use by international organizations,SPI.DIM1.5.INDEX,0.8,0.8,0.8
Jordan,JOR,Dimension 2.1: Data Releases,SPI.DIM2.1.INDEX,1,1,1
Jordan,JOR,Dimension 2.2: Online access,SPI.DIM2.2.INDEX,0.487,0.711,0.711
Jordan,JOR,Dimension 2.2: Online access - Download Options Score,SPI.D2.2.Download.options,0.457,0.574,0.574
Jordan,JOR,Dimension 2.2: Online access - Machine Readability Score,SPI.D2.2.Machine.readable,0.545,0.702,0.702
Jordan,JOR,Dimension 2.2: Online access - Metadata Available Score,SPI.D2.2.Metadata.available,0.483,0.524,0.524
Jordan,JOR,Dimension 2.2: Online access - Non-Proprietary format Score,SPI.D2.2.Non.proprietary,0.95,0.983,0.983
Jordan,JOR,Dimension 2.2: Online access - Terms of Use Score,SPI.D2.2.Terms.of.use,0,0.774,0.774
Jordan,JOR,Dimension 2.4: Data services,SPI.DIM2.4.INDEX,1,1,1
Jordan,JOR,Dimension 3.1: Social Statistics,SPI.DIM3.1.INDEX,0.866166666666667,0.840333333333333,0.773333333333333
Jordan,JOR,Dimension 3.2: Economic Statistics,SPI.DIM3.2.INDEX,0.902333333333333,0.879666666666667,0.9065
Jordan,JOR,Dimension 3.3: Environmental Statistics,SPI.DIM3.3.INDEX,0.8335,0.7425,0.6665
Jordan,JOR,Dimension 3.4: Institutional Statistics,SPI.DIM3.4.INDEX,0.869,0.828,0.8235
Jordan,JOR,Dimension 4.1: Censuses and Surveys - Censuses only,SPI.DIM4.1.CEN.INDEX,1,1,1
Jordan,JOR,Dimension 4.1: Censuses and Surveys - Surveys only,SPI.DIM4.1.SVY.INDEX,0.868,0.868,0.868
Jordan,JOR,Dimension 4.2: Administrative Data,SPI.DIM4.2.INDEX,0.5,0.5,0.5
Jordan,JOR,Dimension 4.3: Geospatial Data,SPI.DIM4.3.INDEX,0.241,0.377,0.377
Jordan,JOR,Dimension 5.1: Legislation and governance,SPI.DIM5.1.INDEX,1,1,1
Jordan,JOR,Dimension 5.2: Standards and Methods,SPI.DIM5.2.INDEX,0.7,0.7,0.7
Jordan,JOR,Dimension 5.5: Finance,SPI.DIM5.5.INDEX,0,0,0
Jordan,JOR,Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1,SPI.D5.5.DIFI,0,0,0
Jordan,JOR,Geospatial data available at 1st Admin Level,SPI.D4.3.GEO.first.admin.level,0.241,0.377,0.377
Jordan,JOR,GOAL 1: No Poverty (5 year moving average),SPI.D3.1.POV,0.857,0.875,0.6
Jordan,JOR,GOAL 10: Reduced Inequality (5 year moving average),SPI.D3.10.NEQL,0.75,0.7,0.875
Jordan,JOR,GOAL 11: Sustainable Cities and Communities (5 year moving average),SPI.D3.11.CITY,1,1,1
Jordan,JOR,GOAL 12: Responsible Consumption and Production (5 year moving average),SPI.D3.12.CNSP,1,1,1
Jordan,JOR,GOAL 13: Climate Action (5 year moving average),SPI.D3.13.CLMT,0.667,0.667,0.5
Jordan,JOR,GOAL 15: Life on Land (5 year moving average),SPI.D3.15.LAND,1,0.818,0.833
Jordan,JOR,GOAL 16: Peace and Justice Strong Institutions (5 year moving average),SPI.D3.16.INST,0.8,0.767,0.714
Jordan,JOR,GOAL 17: Partnerships to achieve the Goal (5 year moving average),SPI.D3.17.PTNS,0.938,0.889,0.933
Jordan,JOR,GOAL 2: Zero Hunger (5 year moving average),SPI.D3.2.HNGR,0.7,0.7,0.7
Jordan,JOR,GOAL 3: Good Health and Well-being (5 year moving average),SPI.D3.3.HLTH,0.84,0.8,0.84
Jordan,JOR,GOAL 4: Quality Education (5 year moving average),SPI.D3.4.EDUC,1,1,1
Jordan,JOR,GOAL 5: Gender Equality (5 year moving average),SPI.D3.5.GEND,0.8,0.667,0.5
Jordan,JOR,GOAL 6: Clean Water and Sanitation (5 year moving average),SPI.D3.6.WTRS,1,1,1
Jordan,JOR,GOAL 7: Affordable and Clean Energy (5 year moving average),SPI.D3.7.ENRG,0.889,0.889,0.889
Jordan,JOR,GOAL 8: Decent Work and Economic Growth (5 year moving average),SPI.D3.8.WORK,0.875,0.889,0.875
Jordan,JOR,"GOAL 9: Industry, Innovation and Infrastructure (5 year moving average)",SPI.D3.9.INDY,0.9,0.8,0.8
Jordan,JOR,Health/Demographic survey (Availability score over 10 years),SPI.D4.1.7.HLTH,1,1,1
Jordan,JOR,"Household Survey on income, etc  (Availability score over 10 years)",SPI.D4.1.4.HOUS,0.67,0.67,0.67
Jordan,JOR,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,1,1,1
Jordan,JOR,Labor Force Survey (Availability score over 10 years),SPI.D4.1.6.LABR,1,1,1
Jordan,JOR,Legislation Indicator based on PARIS21 indicators on SDG 17.18.2,SPI.D5.1.DILG,1,1,1
Jordan,JOR,NADA metadata,SPI.D2.4.NADA,1,1,1
Jordan,JOR,National Accounts base year,SPI.D5.2.2.NABY,0.5,0.5,0.5
Jordan,JOR,ODIN Open Data Openness score,SPI.D2.2.Openness.subscore,0.487,0.711,0.711
Jordan,JOR,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,80,80,80
Jordan,JOR,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,82.9,90.3666666666667,90.3666666666667
Jordan,JOR,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,87.6,84.13125,81.61875
Jordan,JOR,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,65.225,68.625,68.625
Jordan,JOR,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,70,70,70
Jordan,JOR,Population & Housing census (Availability score over 20 years),SPI.D4.1.1.POPU,1,1,1
Jordan,JOR,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,1,1,1
Jordan,JOR,Safely Managed Drinking Water,SPI.D1.5.SAFE.MAN.WATER,1,1,1
Jordan,JOR,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,1,1,1
Jordan,JOR,SPI Overall Score,SPI.INDEX,77.145,78.6245833333333,78.1220833333333
Jordan,JOR,System of national accounts in use,SPI.D5.2.1.SNAU,1,1,1
Kazakhstan,KAZ,Agriculture census (Availability score over 20 years),SPI.D4.1.2.AGRI,0.5,0.5,0.5
Kazakhstan,KAZ,Agriculture survey (Availability score over 10 years),SPI.D4.1.5.AGSVY,0,0,0
Kazakhstan,KAZ,Availability of Comparable Poverty headcount ratio at $2.15 a day (5 year moving average),SPI.D1.5.POV,1,1,1
Kazakhstan,KAZ,"Availability of Mortality rate, under-5 (per 1,000 live births) data meeting quality standards according to UN IGME  (5 year moving average)",SPI.D1.5.CHLD.MORT,1,1,1
Kazakhstan,KAZ,Business process,SPI.D5.2.10.GSBP,1,1,1
Kazakhstan,KAZ,Business/establishment census (Availability score over 20 years),SPI.D4.1.3.BIZZ,1,1,1
Kazakhstan,KAZ,Business/establishment survey (Availability score over 10 years),SPI.D4.1.8.BZSVY,0,0,0
Kazakhstan,KAZ,Central government accounting status,SPI.D5.2.7.CGOV,0.5,0.5,0.5
Kazakhstan,KAZ,Classification of household consumption,SPI.D5.2.5.HOUS,0,0,0
Kazakhstan,KAZ,Classification of national industry,SPI.D5.2.3.CNIN,1,1,1
Kazakhstan,KAZ,Classification of status of employment,SPI.D5.2.6.EMPL,1,1,1
Kazakhstan,KAZ,Compilation of government finance statistics,SPI.D5.2.8.FINA,0,0,0
Kazakhstan,KAZ,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1,1,1
Kazakhstan,KAZ,CPI base year,SPI.D5.2.4.CPIBY,0,0,0.5
Kazakhstan,KAZ,CRVS (WDI),SPI.D4.2.3.CRVS,1,1,1
Kazakhstan,KAZ,Dimension 1.5: Data use by international organizations,SPI.DIM1.5.INDEX,0.9,0.9,0.9
Kazakhstan,KAZ,Dimension 2.1: Data Releases,SPI.DIM2.1.INDEX,1,1,1
Kazakhstan,KAZ,Dimension 2.2: Online access,SPI.DIM2.2.INDEX,0.65,0.67,0.67
Kazakhstan,KAZ,Dimension 2.2: Online access - Download Options Score,SPI.D2.2.Download.options,0.507,0.49,0.49
Kazakhstan,KAZ,Dimension 2.2: Online access - Machine Readability Score,SPI.D2.2.Machine.readable,0.917,0.769,0.769
Kazakhstan,KAZ,Dimension 2.2: Online access - Metadata Available Score,SPI.D2.2.Metadata.available,0.483,0.474,0.474
Kazakhstan,KAZ,Dimension 2.2: Online access - Non-Proprietary format Score,SPI.D2.2.Non.proprietary,0.886,0.819,0.819
Kazakhstan,KAZ,Dimension 2.2: Online access - Terms of Use Score,SPI.D2.2.Terms.of.use,0.46,0.798,0.798
Kazakhstan,KAZ,Dimension 2.4: Data services,SPI.DIM2.4.INDEX,1,1,1
Kazakhstan,KAZ,Dimension 3.1: Social Statistics,SPI.DIM3.1.INDEX,0.8325,0.825833333333333,0.84
Kazakhstan,KAZ,Dimension 3.2: Economic Statistics,SPI.DIM3.2.INDEX,0.928166666666667,0.890666666666667,0.907333333333333
Kazakhstan,KAZ,Dimension 3.3: Environmental Statistics,SPI.DIM3.3.INDEX,1,0.909,0.6665
Kazakhstan,KAZ,Dimension 3.4: Institutional Statistics,SPI.DIM3.4.INDEX,0.869,0.7945,0.895
Kazakhstan,KAZ,Dimension 4.1: Censuses and Surveys - Censuses only,SPI.DIM4.1.CEN.INDEX,0.833333333333333,0.833333333333333,0.833333333333333
Kazakhstan,KAZ,Dimension 4.1: Censuses and Surveys - Surveys only,SPI.DIM4.1.SVY.INDEX,0.466,0.466,0.466
Kazakhstan,KAZ,Dimension 4.2: Administrative Data,SPI.DIM4.2.INDEX,1,1,1
Kazakhstan,KAZ,Dimension 4.3: Geospatial Data,SPI.DIM4.3.INDEX,0.521,0.5,0.5
Kazakhstan,KAZ,Dimension 5.1: Legislation and governance,SPI.DIM5.1.INDEX,1,1,1
Kazakhstan,KAZ,Dimension 5.2: Standards and Methods,SPI.DIM5.2.INDEX,0.6,0.6,0.65
Kazakhstan,KAZ,Dimension 5.5: Finance,SPI.DIM5.5.INDEX,1,1,1
Kazakhstan,KAZ,Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1,SPI.D5.5.DIFI,1,1,1
Kazakhstan,KAZ,Geospatial data available at 1st Admin Level,SPI.D4.3.GEO.first.admin.level,0.521,0.5,0.5
Kazakhstan,KAZ,GOAL 1: No Poverty (5 year moving average),SPI.D3.1.POV,1,1,1
Kazakhstan,KAZ,GOAL 10: Reduced Inequality (5 year moving average),SPI.D3.10.NEQL,0.875,0.9,0.75
Kazakhstan,KAZ,GOAL 11: Sustainable Cities and Communities (5 year moving average),SPI.D3.11.CITY,1,1,1
Kazakhstan,KAZ,GOAL 12: Responsible Consumption and Production (5 year moving average),SPI.D3.12.CNSP,1,1,1
Kazakhstan,KAZ,GOAL 13: Climate Action (5 year moving average),SPI.D3.13.CLMT,1,1,0.5
Kazakhstan,KAZ,GOAL 15: Life on Land (5 year moving average),SPI.D3.15.LAND,1,0.818,0.833
Kazakhstan,KAZ,GOAL 16: Peace and Justice Strong Institutions (5 year moving average),SPI.D3.16.INST,0.8,0.7,0.857
Kazakhstan,KAZ,GOAL 17: Partnerships to achieve the Goal (5 year moving average),SPI.D3.17.PTNS,0.938,0.889,0.933
Kazakhstan,KAZ,GOAL 2: Zero Hunger (5 year moving average),SPI.D3.2.HNGR,0.6,0.7,0.7
Kazakhstan,KAZ,GOAL 3: Good Health and Well-being (5 year moving average),SPI.D3.3.HLTH,0.92,0.88,0.84
Kazakhstan,KAZ,GOAL 4: Quality Education (5 year moving average),SPI.D3.4.EDUC,1,1,1
Kazakhstan,KAZ,GOAL 5: Gender Equality (5 year moving average),SPI.D3.5.GEND,0.6,0.5,0.5
Kazakhstan,KAZ,GOAL 6: Clean Water and Sanitation (5 year moving average),SPI.D3.6.WTRS,0.875,0.875,1
Kazakhstan,KAZ,GOAL 7: Affordable and Clean Energy (5 year moving average),SPI.D3.7.ENRG,0.944,0.833,0.944
Kazakhstan,KAZ,GOAL 8: Decent Work and Economic Growth (5 year moving average),SPI.D3.8.WORK,0.75,0.778,0.75
Kazakhstan,KAZ,"GOAL 9: Industry, Innovation and Infrastructure (5 year moving average)",SPI.D3.9.INDY,1,0.833,1
Kazakhstan,KAZ,Health/Demographic survey (Availability score over 10 years),SPI.D4.1.7.HLTH,0.33,0.33,0.33
Kazakhstan,KAZ,"Household Survey on income, etc  (Availability score over 10 years)",SPI.D4.1.4.HOUS,1,1,1
Kazakhstan,KAZ,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,1,1,1
Kazakhstan,KAZ,Labor Force Survey (Availability score over 10 years),SPI.D4.1.6.LABR,1,1,1
Kazakhstan,KAZ,Legislation Indicator based on PARIS21 indicators on SDG 17.18.2,SPI.D5.1.DILG,1,1,1
Kazakhstan,KAZ,NADA metadata,SPI.D2.4.NADA,1,1,1
Kazakhstan,KAZ,National Accounts base year,SPI.D5.2.2.NABY,1,1,1
Kazakhstan,KAZ,ODIN Open Data Openness score,SPI.D2.2.Openness.subscore,0.65,0.67,0.67
Kazakhstan,KAZ,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,90,90,90
Kazakhstan,KAZ,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,88.3333333333333,89,89
Kazakhstan,KAZ,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,89.3875,85.6625,85.04375
Kazakhstan,KAZ,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,70.5083333333333,69.9833333333333,69.9833333333333
Kazakhstan,KAZ,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,60,60,65
Kazakhstan,KAZ,Population & Housing census (Availability score over 20 years),SPI.D4.1.1.POPU,1,1,1
Kazakhstan,KAZ,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,1,1,1
Kazakhstan,KAZ,Safely Managed Drinking Water,SPI.D1.5.SAFE.MAN.WATER,0.5,0.5,0.5
Kazakhstan,KAZ,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,1,1,1
Kazakhstan,KAZ,SPI Overall Score,SPI.INDEX,79.6458333333333,78.9291666666667,79.8054166666667
Kazakhstan,KAZ,System of national accounts in use,SPI.D5.2.1.SNAU,0.5,0.5,0.5
Kenya,KEN,Agriculture census (Availability score over 20 years),SPI.D4.1.2.AGRI,1,1,1
Kenya,KEN,Agriculture survey (Availability score over 10 years),SPI.D4.1.5.AGSVY,0.67,0.67,0.67
Kenya,KEN,Availability of Comparable Poverty headcount ratio at $2.15 a day (5 year moving average),SPI.D1.5.POV,1,1,1
Kenya,KEN,"Availability of Mortality rate, under-5 (per 1,000 live births) data meeting quality standards according to UN IGME  (5 year moving average)",SPI.D1.5.CHLD.MORT,1,1,1
Kenya,KEN,Business process,SPI.D5.2.10.GSBP,0,0,0
Kenya,KEN,Business/establishment census (Availability score over 20 years),SPI.D4.1.3.BIZZ,1,1,1
Kenya,KEN,Business/establishment survey (Availability score over 10 years),SPI.D4.1.8.BZSVY,0,0,0
Kenya,KEN,Central government accounting status,SPI.D5.2.7.CGOV,1,1,1
Kenya,KEN,Classification of household consumption,SPI.D5.2.5.HOUS,1,1,1
Kenya,KEN,Classification of national industry,SPI.D5.2.3.CNIN,0.5,0.5,0.5
Kenya,KEN,Classification of status of employment,SPI.D5.2.6.EMPL,1,1,1
Kenya,KEN,Compilation of government finance statistics,SPI.D5.2.8.FINA,0.5,0.5,0.5
Kenya,KEN,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1,1,1
Kenya,KEN,CPI base year,SPI.D5.2.4.CPIBY,0.5,0.5,0.5
Kenya,KEN,CRVS (WDI),SPI.D4.2.3.CRVS,0,0,0
Kenya,KEN,Dimension 1.5: Data use by international organizations,SPI.DIM1.5.INDEX,0.9,0.9,0.9
Kenya,KEN,Dimension 2.1: Data Releases,SPI.DIM2.1.INDEX,0.5,0.5,0.5
Kenya,KEN,Dimension 2.2: Online access,SPI.DIM2.2.INDEX,0.32,0.37,0.37
Kenya,KEN,Dimension 2.2: Online access - Download Options Score,SPI.D2.2.Download.options,0.181,0.2,0.2
Kenya,KEN,Dimension 2.2: Online access - Machine Readability Score,SPI.D2.2.Machine.readable,0,0.117,0.117
Kenya,KEN,Dimension 2.2: Online access - Metadata Available Score,SPI.D2.2.Metadata.available,0.483,0.533,0.533
Kenya,KEN,Dimension 2.2: Online access - Non-Proprietary format Score,SPI.D2.2.Non.proprietary,0.933,1,1
Kenya,KEN,Dimension 2.2: Online access - Terms of Use Score,SPI.D2.2.Terms.of.use,0,0,0
Kenya,KEN,Dimension 2.4: Data services,SPI.DIM2.4.INDEX,1,1,1
Kenya,KEN,Dimension 3.1: Social Statistics,SPI.DIM3.1.INDEX,0.6985,0.684166666666667,0.8445
Kenya,KEN,Dimension 3.2: Economic Statistics,SPI.DIM3.2.INDEX,0.849,0.832833333333333,0.899
Kenya,KEN,Dimension 3.3: Environmental Statistics,SPI.DIM3.3.INDEX,0.6165,0.5755,0.625
Kenya,KEN,Dimension 3.4: Institutional Statistics,SPI.DIM3.4.INDEX,0.869,0.7945,0.895
Kenya,KEN,Dimension 4.1: Censuses and Surveys - Censuses only,SPI.DIM4.1.CEN.INDEX,1,1,1
Kenya,KEN,Dimension 4.1: Censuses and Surveys - Surveys only,SPI.DIM4.1.SVY.INDEX,0.534,0.534,0.534
Kenya,KEN,Dimension 4.2: Administrative Data,SPI.DIM4.2.INDEX,0,0,0
Kenya,KEN,Dimension 4.3: Geospatial Data,SPI.DIM4.3.INDEX,0.389,0.325,0.325
Kenya,KEN,Dimension 5.1: Legislation and governance,SPI.DIM5.1.INDEX,1,1,1
Kenya,KEN,Dimension 5.2: Standards and Methods,SPI.DIM5.2.INDEX,0.65,0.7,0.7
Kenya,KEN,Dimension 5.5: Finance,SPI.DIM5.5.INDEX,..,1,0
Kenya,KEN,Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1,SPI.D5.5.DIFI,..,1,0
Kenya,KEN,Geospatial data available at 1st Admin Level,SPI.D4.3.GEO.first.admin.level,0.389,0.325,0.325
Kenya,KEN,GOAL 1: No Poverty (5 year moving average),SPI.D3.1.POV,0.571,0.625,0.8
Kenya,KEN,GOAL 10: Reduced Inequality (5 year moving average),SPI.D3.10.NEQL,0.875,0.8,0.875
Kenya,KEN,GOAL 11: Sustainable Cities and Communities (5 year moving average),SPI.D3.11.CITY,0.8,0.875,1
Kenya,KEN,GOAL 12: Responsible Consumption and Production (5 year moving average),SPI.D3.12.CNSP,0.8,0.8,0.8
Kenya,KEN,GOAL 13: Climate Action (5 year moving average),SPI.D3.13.CLMT,0.333,0.333,0.5
Kenya,KEN,GOAL 15: Life on Land (5 year moving average),SPI.D3.15.LAND,0.9,0.818,0.75
Kenya,KEN,GOAL 16: Peace and Justice Strong Institutions (5 year moving average),SPI.D3.16.INST,0.8,0.7,0.857
Kenya,KEN,GOAL 17: Partnerships to achieve the Goal (5 year moving average),SPI.D3.17.PTNS,0.938,0.889,0.933
Kenya,KEN,GOAL 2: Zero Hunger (5 year moving average),SPI.D3.2.HNGR,0.7,0.7,0.8
Kenya,KEN,GOAL 3: Good Health and Well-being (5 year moving average),SPI.D3.3.HLTH,0.72,0.68,0.8
Kenya,KEN,GOAL 4: Quality Education (5 year moving average),SPI.D3.4.EDUC,0.6,0.6,0.667
Kenya,KEN,GOAL 5: Gender Equality (5 year moving average),SPI.D3.5.GEND,0.6,0.5,1
Kenya,KEN,GOAL 6: Clean Water and Sanitation (5 year moving average),SPI.D3.6.WTRS,1,1,1
Kenya,KEN,GOAL 7: Affordable and Clean Energy (5 year moving average),SPI.D3.7.ENRG,0.944,0.944,0.944
Kenya,KEN,GOAL 8: Decent Work and Economic Growth (5 year moving average),SPI.D3.8.WORK,0.875,0.778,0.875
Kenya,KEN,"GOAL 9: Industry, Innovation and Infrastructure (5 year moving average)",SPI.D3.9.INDY,0.8,0.8,0.9
Kenya,KEN,Health/Demographic survey (Availability score over 10 years),SPI.D4.1.7.HLTH,1,1,1
Kenya,KEN,"Household Survey on income, etc  (Availability score over 10 years)",SPI.D4.1.4.HOUS,1,1,1
Kenya,KEN,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,0.5,0.5,0.5
Kenya,KEN,Labor Force Survey (Availability score over 10 years),SPI.D4.1.6.LABR,0,0,0
Kenya,KEN,Legislation Indicator based on PARIS21 indicators on SDG 17.18.2,SPI.D5.1.DILG,1,1,1
Kenya,KEN,NADA metadata,SPI.D2.4.NADA,1,1,1
Kenya,KEN,National Accounts base year,SPI.D5.2.2.NABY,0,0.5,0.5
Kenya,KEN,ODIN Open Data Openness score,SPI.D2.2.Openness.subscore,0.32,0.37,0.37
Kenya,KEN,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,90,90,90
Kenya,KEN,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,60.6666666666667,62.3333333333333,62.3333333333333
Kenya,KEN,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,76.6,74.0125,84.38125
Kenya,KEN,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,48.075,46.475,46.475
Kenya,KEN,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,65,70,70
Kenya,KEN,Population & Housing census (Availability score over 20 years),SPI.D4.1.1.POPU,1,1,1
Kenya,KEN,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,1,1,1
Kenya,KEN,Safely Managed Drinking Water,SPI.D1.5.SAFE.MAN.WATER,1,1,1
Kenya,KEN,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,0.5,0.5,0.5
Kenya,KEN,SPI Overall Score,SPI.INDEX,68.0683333333333,68.5641666666667,70.6379166666667
Kenya,KEN,System of national accounts in use,SPI.D5.2.1.SNAU,1,1,1
Kiribati,KIR,Agriculture census (Availability score over 20 years),SPI.D4.1.2.AGRI,1,1,1
Kiribati,KIR,Agriculture survey (Availability score over 10 years),SPI.D4.1.5.AGSVY,0,0,0
Kiribati,KIR,Availability of Comparable Poverty headcount ratio at $2.15 a day (5 year moving average),SPI.D1.5.POV,0,0,0
Kiribati,KIR,"Availability of Mortality rate, under-5 (per 1,000 live births) data meeting quality standards according to UN IGME  (5 year moving average)",SPI.D1.5.CHLD.MORT,1,1,1
Kiribati,KIR,Business process,SPI.D5.2.10.GSBP,0,0,0
Kiribati,KIR,Business/establishment census (Availability score over 20 years),SPI.D4.1.3.BIZZ,0,0,0
Kiribati,KIR,Business/establishment survey (Availability score over 10 years),SPI.D4.1.8.BZSVY,0,0,0
Kiribati,KIR,Central government accounting status,SPI.D5.2.7.CGOV,0.5,0.5,0.5
Kiribati,KIR,Classification of household consumption,SPI.D5.2.5.HOUS,1,1,1
Kiribati,KIR,Classification of national industry,SPI.D5.2.3.CNIN,0.5,0.5,0.5
Kiribati,KIR,Classification of status of employment,SPI.D5.2.6.EMPL,0,0,1
Kiribati,KIR,Compilation of government finance statistics,SPI.D5.2.8.FINA,0,0,0
Kiribati,KIR,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,0,0,0
Kiribati,KIR,CPI base year,SPI.D5.2.4.CPIBY,0,0,0
Kiribati,KIR,CRVS (WDI),SPI.D4.2.3.CRVS,0,0,0
Kiribati,KIR,Dimension 1.5: Data use by international organizations,SPI.DIM1.5.INDEX,0.5,0.5,0.5
Kiribati,KIR,Dimension 2.1: Data Releases,SPI.DIM2.1.INDEX,0.5,0.5,0.5
Kiribati,KIR,Dimension 2.2: Online access,SPI.DIM2.2.INDEX,0.273,0.296,0.296
Kiribati,KIR,Dimension 2.2: Online access - Download Options Score,SPI.D2.2.Download.options,0.249,0.286,0.286
Kiribati,KIR,Dimension 2.2: Online access - Machine Readability Score,SPI.D2.2.Machine.readable,0.251,0.24,0.24
Kiribati,KIR,Dimension 2.2: Online access - Metadata Available Score,SPI.D2.2.Metadata.available,0.273,0.383,0.383
Kiribati,KIR,Dimension 2.2: Online access - Non-Proprietary format Score,SPI.D2.2.Non.proprietary,0.594,0.571,0.571
Kiribati,KIR,Dimension 2.2: Online access - Terms of Use Score,SPI.D2.2.Terms.of.use,0,0,0
Kiribati,KIR,Dimension 2.4: Data services,SPI.DIM2.4.INDEX,1,1,1
Kiribati,KIR,Dimension 3.1: Social Statistics,SPI.DIM3.1.INDEX,0.806666666666667,0.787833333333333,0.698166666666667
Kiribati,KIR,Dimension 3.2: Economic Statistics,SPI.DIM3.2.INDEX,0.709666666666667,0.6815,0.743
Kiribati,KIR,Dimension 3.3: Environmental Statistics,SPI.DIM3.3.INDEX,0.778,0.697,0.5835
Kiribati,KIR,Dimension 3.4: Institutional Statistics,SPI.DIM3.4.INDEX,0.706,0.589,0.6855
